gamma, phi_12, phi_13
0.121000, 3.110177, 6.283185
0.121000, 3.141593, 3.141593
0.121000, 4.178318, 2.073451
0.121000, 6.283185, 3.110177
0.121000, 6.283185, 6.283185
0.122000, 2.073451, 4.178318
0.122000, 3.110177, 6.283185
0.122000, 3.141593, 3.141593
0.122000, 4.178318, 2.073451
0.122000, 6.283185, 3.110177
0.122000, 6.283185, 6.283185
0.123000, 0.000000, 6.283185
0.123000, 2.073451, 4.178318
0.123000, 3.110177, 6.283185
0.123000, 3.141593, 3.141593
0.123000, 4.178318, 2.073451
0.123000, 6.283185, 0.000000
0.123000, 6.283185, 3.110177
0.123000, 6.283185, 6.283185
0.124000, 2.073451, 4.178318
0.124000, 3.110177, 6.283185
0.124000, 3.141593, 3.141593
0.124000, 4.178318, 2.073451
0.124000, 6.283185, 3.110177
0.124000, 6.283185, 6.283185
0.125000, 0.000000, 6.283185
0.125000, 2.073451, 4.178318
0.125000, 3.110177, 6.283185
0.125000, 3.141593, 3.141593
0.125000, 4.178318, 2.073451
0.125000, 6.283185, 0.000000
0.125000, 6.283185, 3.110177
0.125000, 6.283185, 6.283185
0.126000, 2.073451, 4.178318
0.126000, 3.110177, 6.283185
0.126000, 3.141593, 3.141593
0.126000, 4.178318, 2.073451
0.126000, 6.283185, 3.110177
0.126000, 6.283185, 6.283185
0.127000, 0.000000, 6.283185
0.127000, 2.073451, 4.178318
0.127000, 3.110177, 6.283185
0.127000, 3.141593, 3.141593
0.127000, 4.178318, 2.073451
0.127000, 6.283185, 0.000000
0.127000, 6.283185, 3.110177
0.127000, 6.283185, 6.283185
0.128000, 2.073451, 4.178318
0.128000, 3.110177, 6.283185
0.128000, 3.141593, 3.141593
0.128000, 4.178318, 2.073451
0.128000, 6.283185, 3.110177
0.128000, 6.283185, 6.283185
0.129000, 0.000000, 3.141593
0.129000, 2.073451, 4.178318
0.129000, 3.110177, 6.283185
0.129000, 3.141593, 0.000000
0.129000, 3.141593, 3.141593
0.129000, 4.178318, 2.073451
0.129000, 6.283185, 3.110177
0.129000, 6.283185, 6.283185
0.130000, 0.000000, 6.283185
0.130000, 2.073451, 4.178318
0.130000, 3.110177, 6.283185
0.130000, 3.141593, 3.141593
0.130000, 4.178318, 2.073451
0.130000, 6.283185, 0.000000
0.130000, 6.283185, 3.110177
0.130000, 6.283185, 6.283185
0.131000, 0.000000, 3.141593
0.131000, 2.073451, 4.178318
0.131000, 3.110177, 6.283185
0.131000, 3.141593, 0.000000
0.131000, 3.141593, 3.141593
0.131000, 4.178318, 2.073451
0.131000, 6.283185, 3.110177
0.131000, 6.283185, 6.283185
0.132000, 2.073451, 4.178318
0.132000, 3.110177, 6.283185
0.132000, 3.141593, 3.141593
0.132000, 4.178318, 2.073451
0.132000, 6.283185, 3.110177
0.132000, 6.283185, 6.283185
0.133000, 2.073451, 4.178318
0.133000, 3.110177, 6.283185
0.133000, 3.141593, 3.141593
0.133000, 4.178318, 2.073451
0.133000, 6.283185, 3.110177
0.133000, 6.283185, 6.283185
0.134000, 0.000000, 3.141593
0.134000, 0.000000, 6.283185
0.134000, 2.073451, 4.178318
0.134000, 3.110177, 6.283185
0.134000, 3.141593, 0.000000
0.134000, 3.141593, 3.141593
0.134000, 4.178318, 2.073451
0.134000, 6.283185, 0.000000
0.134000, 6.283185, 3.110177
0.134000, 6.283185, 6.283185
0.135000, 2.073451, 4.178318
0.135000, 3.110177, 6.283185
0.135000, 3.141593, 3.141593
0.135000, 4.178318, 2.073451
0.135000, 6.283185, 3.110177
0.135000, 6.283185, 6.283185
0.136000, 0.000000, 3.141593
0.136000, 2.073451, 4.178318
0.136000, 3.110177, 6.283185
0.136000, 3.141593, 0.000000
0.136000, 3.141593, 3.141593
0.136000, 4.178318, 2.073451
0.136000, 6.283185, 3.110177
0.136000, 6.283185, 6.283185
0.137000, 2.073451, 4.178318
0.137000, 3.110177, 6.283185
0.137000, 3.141593, 3.141593
0.137000, 4.178318, 2.073451
0.137000, 6.283185, 3.110177
0.137000, 6.283185, 6.283185
0.138000, 2.073451, 4.178318
0.138000, 3.110177, 6.283185
0.138000, 3.141593, 3.141593
0.138000, 4.178318, 2.073451
0.138000, 6.283185, 3.110177
0.138000, 6.283185, 6.283185
0.139000, 0.000000, 3.141593
0.139000, 2.073451, 4.178318
0.139000, 3.110177, 6.283185
0.139000, 3.141593, 0.000000
0.139000, 3.141593, 3.141593
0.139000, 4.178318, 2.073451
0.139000, 6.283185, 3.110177
0.139000, 6.283185, 6.283185
0.140000, 2.073451, 4.178318
0.140000, 3.110177, 6.283185
0.140000, 3.141593, 3.141593
0.140000, 4.178318, 2.073451
0.140000, 6.283185, 3.110177
0.140000, 6.283185, 6.283185
0.141000, 2.073451, 4.178318
0.141000, 3.110177, 6.283185
0.141000, 3.141593, 3.141593
0.141000, 4.178318, 2.073451
0.141000, 6.283185, 3.110177
0.141000, 6.283185, 6.283185
0.142000, 0.000000, 6.283185
0.142000, 2.073451, 4.178318
0.142000, 3.110177, 6.283185
0.142000, 3.141593, 3.141593
0.142000, 4.178318, 2.073451
0.142000, 6.283185, 0.000000
0.142000, 6.283185, 3.110177
0.142000, 6.283185, 6.283185
0.143000, 2.073451, 4.178318
0.143000, 3.110177, 6.283185
0.143000, 3.141593, 3.141593
0.143000, 4.178318, 2.073451
0.143000, 6.283185, 3.110177
0.143000, 6.283185, 6.283185
0.144000, 0.000000, 3.141593
0.144000, 2.073451, 4.178318
0.144000, 3.110177, 6.283185
0.144000, 3.141593, 0.000000
0.144000, 3.141593, 3.141593
0.144000, 4.178318, 2.073451
0.144000, 6.283185, 3.110177
0.144000, 6.283185, 6.283185
0.145000, 2.073451, 4.178318
0.145000, 3.110177, 6.283185
0.145000, 3.141593, 3.141593
0.145000, 4.178318, 2.073451
0.145000, 6.283185, 3.110177
0.145000, 6.283185, 6.283185
0.146000, 0.000000, 6.283185
0.146000, 2.073451, 4.178318
0.146000, 3.110177, 6.283185
0.146000, 3.141593, 3.141593
0.146000, 4.178318, 2.073451
0.146000, 6.283185, 0.000000
0.146000, 6.283185, 3.110177
0.146000, 6.283185, 6.283185
0.147000, 2.073451, 4.178318
0.147000, 3.110177, 6.283185
0.147000, 3.141593, 3.141593
0.147000, 4.178318, 2.073451
0.147000, 6.283185, 3.110177
0.147000, 6.283185, 6.283185
0.148000, 0.000000, 6.283185
0.148000, 2.073451, 4.178318
0.148000, 3.110177, 6.283185
0.148000, 3.141593, 3.141593
0.148000, 4.178318, 2.073451
0.148000, 6.283185, 0.000000
0.148000, 6.283185, 3.110177
0.148000, 6.283185, 6.283185
0.149000, 0.000000, 3.141593
0.149000, 2.073451, 4.178318
0.149000, 3.110177, 6.283185
0.149000, 3.141593, 0.000000
0.149000, 3.141593, 3.141593
0.149000, 4.178318, 2.073451
0.149000, 6.283185, 3.110177
0.149000, 6.283185, 6.283185
0.150000, 0.000000, 6.283185
0.150000, 2.073451, 4.178318
0.150000, 3.110177, 6.283185
0.150000, 3.141593, 3.141593
0.150000, 4.178318, 2.073451
0.150000, 6.283185, 0.000000
0.150000, 6.283185, 3.110177
0.150000, 6.283185, 6.283185
0.151000, 2.073451, 4.178318
0.151000, 3.141593, 3.141593
0.151000, 4.178318, 2.073451
0.151000, 6.283185, 6.283185
0.152000, 0.000000, 6.283185
0.152000, 2.073451, 4.178318
0.152000, 3.141593, 3.141593
0.152000, 4.178318, 2.073451
0.152000, 6.283185, 0.000000
0.152000, 6.283185, 6.283185
0.153000, 2.073451, 4.178318
0.153000, 3.141593, 3.141593
0.153000, 4.178318, 2.073451
0.153000, 6.283185, 6.283185
0.154000, 0.000000, 3.141593
0.154000, 2.073451, 4.178318
0.154000, 3.141593, 0.000000
0.154000, 3.141593, 3.141593
0.154000, 4.178318, 2.073451
0.154000, 6.283185, 6.283185
0.155000, 2.073451, 4.178318
0.155000, 3.141593, 3.141593
0.155000, 4.178318, 2.073451
0.155000, 6.283185, 6.283185
0.156000, 0.000000, 6.283185
0.156000, 2.073451, 4.178318
0.156000, 3.141593, 3.141593
0.156000, 4.178318, 2.073451
0.156000, 6.283185, 0.000000
0.156000, 6.283185, 6.283185
0.157000, 0.000000, 6.283185
0.157000, 2.073451, 4.178318
0.157000, 3.141593, 3.141593
0.157000, 4.178318, 2.073451
0.157000, 6.283185, 0.000000
0.157000, 6.283185, 6.283185
0.158000, 0.000000, 3.141593
0.158000, 0.000000, 6.283185
0.158000, 2.073451, 4.178318
0.158000, 3.141593, 0.000000
0.158000, 3.141593, 3.141593
0.158000, 4.178318, 2.073451
0.158000, 6.283185, 0.000000
0.158000, 6.283185, 6.283185
0.159000, 2.073451, 4.178318
0.159000, 3.141593, 3.141593
0.159000, 4.178318, 2.073451
0.159000, 6.283185, 6.283185
0.160000, 2.073451, 4.178318
0.160000, 3.141593, 3.141593
0.160000, 4.178318, 2.073451
0.160000, 6.283185, 6.283185
0.161000, 2.073451, 4.178318
0.161000, 3.141593, 3.141593
0.161000, 4.178318, 2.073451
0.161000, 6.283185, 6.283185
0.162000, 2.073451, 4.178318
0.162000, 3.141593, 3.141593
0.162000, 4.178318, 2.073451
0.162000, 6.283185, 6.283185
0.163000, 2.073451, 4.178318
0.163000, 3.141593, 3.141593
0.163000, 4.178318, 2.073451
0.163000, 6.283185, 6.283185
0.164000, 0.000000, 3.141593
0.164000, 2.073451, 4.178318
0.164000, 3.141593, 0.000000
0.164000, 3.141593, 3.141593
0.164000, 4.178318, 2.073451
0.164000, 6.283185, 6.283185
0.165000, 0.000000, 6.283185
0.165000, 2.073451, 4.178318
0.165000, 3.141593, 3.141593
0.165000, 4.178318, 2.073451
0.165000, 6.283185, 0.000000
0.165000, 6.283185, 6.283185
0.166000, 2.073451, 4.178318
0.166000, 3.141593, 3.141593
0.166000, 4.178318, 2.073451
0.166000, 6.283185, 6.283185
0.167000, 0.062832, 3.141593
0.167000, 0.062832, 3.173009
0.167000, 2.073451, 4.178318
0.167000, 3.078761, 3.173009
0.167000, 3.141593, 0.062832
0.167000, 3.141593, 3.141593
0.167000, 3.173009, 0.062832
0.167000, 3.173009, 3.078761
0.167000, 4.178318, 2.073451
0.167000, 6.283185, 6.283185
0.168000, 0.000000, 3.141593
0.168000, 0.157080, 3.204425
0.168000, 0.188496, 3.204425
0.168000, 0.188496, 3.235840
0.168000, 2.073451, 4.178318
0.168000, 3.015929, 3.235840
0.168000, 3.141593, 0.000000
0.168000, 3.141593, 3.141593
0.168000, 3.204425, 0.157080
0.168000, 3.204425, 0.188496
0.168000, 3.235840, 0.188496
0.168000, 3.235840, 3.015929
0.168000, 4.178318, 2.073451
0.168000, 6.283185, 6.283185
0.169000, 0.000000, 6.283185
0.169000, 0.219911, 3.235840
0.169000, 0.251327, 3.235840
0.169000, 0.251327, 3.267256
0.169000, 2.073451, 4.178318
0.169000, 2.984513, 3.267256
0.169000, 3.141593, 3.141593
0.169000, 3.235840, 0.219911
0.169000, 3.235840, 0.251327
0.169000, 3.267256, 0.251327
0.169000, 3.267256, 2.984513
0.169000, 4.178318, 2.073451
0.169000, 6.283185, 0.000000
0.169000, 6.283185, 6.283185
0.170000, 0.282743, 3.267256
0.170000, 2.073451, 4.178318
0.170000, 2.984513, 3.267256
0.170000, 2.984513, 5.969026
0.170000, 3.141593, 3.141593
0.170000, 3.267256, 0.282743
0.170000, 3.267256, 2.984513
0.170000, 4.178318, 2.073451
0.170000, 5.969026, 2.984513
0.170000, 6.283185, 6.283185
0.171000, 0.000000, 3.141593
0.171000, 0.314159, 3.267256
0.171000, 0.345575, 3.298672
0.171000, 2.073451, 4.178318
0.171000, 2.953097, 3.298672
0.171000, 2.953097, 5.906194
0.171000, 3.141593, 0.000000
0.171000, 3.141593, 3.141593
0.171000, 3.267256, 0.314159
0.171000, 3.298672, 0.345575
0.171000, 3.298672, 2.953097
0.171000, 4.178318, 2.073451
0.171000, 5.906194, 2.953097
0.171000, 6.283185, 6.283185
0.172000, 0.376991, 3.298672
0.172000, 0.376991, 3.330088
0.172000, 2.073451, 4.178318
0.172000, 2.921681, 3.330088
0.172000, 3.141593, 3.141593
0.172000, 3.298672, 0.376991
0.172000, 3.330088, 0.376991
0.172000, 3.330088, 2.921681
0.172000, 4.178318, 2.073451
0.172000, 6.283185, 6.283185
0.173000, 0.000000, 3.141593
0.173000, 0.000000, 6.283185
0.173000, 0.376991, 3.298672
0.173000, 0.408407, 3.330088
0.173000, 2.073451, 4.178318
0.173000, 2.921681, 3.330088
0.173000, 2.921681, 5.843362
0.173000, 3.141593, 0.000000
0.173000, 3.141593, 3.141593
0.173000, 3.298672, 0.376991
0.173000, 3.330088, 0.408407
0.173000, 3.330088, 2.921681
0.173000, 4.178318, 2.073451
0.173000, 5.843362, 2.921681
0.173000, 6.283185, 0.000000
0.173000, 6.283185, 6.283185
0.174000, 0.439823, 3.330088
0.174000, 0.439823, 3.361504
0.174000, 2.073451, 4.178318
0.174000, 2.890265, 3.361504
0.174000, 3.141593, 3.141593
0.174000, 3.330088, 0.439823
0.174000, 3.361504, 0.439823
0.174000, 3.361504, 2.890265
0.174000, 4.178318, 2.073451
0.174000, 6.283185, 6.283185
0.175000, 0.000000, 3.141593
0.175000, 0.439823, 3.330088
0.175000, 0.471239, 3.361504
0.175000, 2.073451, 4.178318
0.175000, 2.890265, 3.361504
0.175000, 2.890265, 5.780530
0.175000, 3.141593, 0.000000
0.175000, 3.141593, 3.141593
0.175000, 3.330088, 0.439823
0.175000, 3.361504, 0.471239
0.175000, 3.361504, 2.890265
0.175000, 4.178318, 2.073451
0.175000, 5.780530, 2.890265
0.175000, 6.283185, 6.283185
0.176000, 0.502655, 3.361504
0.176000, 0.502655, 3.392920
0.176000, 2.073451, 4.178318
0.176000, 2.858849, 3.392920
0.176000, 3.141593, 3.141593
0.176000, 3.361504, 0.502655
0.176000, 3.392920, 0.502655
0.176000, 3.392920, 2.858849
0.176000, 4.178318, 2.073451
0.176000, 6.283185, 6.283185
0.177000, 0.000000, 3.141593
0.177000, 0.000000, 6.283185
0.177000, 0.502655, 3.361504
0.177000, 0.502655, 3.392920
0.177000, 2.073451, 4.178318
0.177000, 2.858849, 3.392920
0.177000, 3.141593, 0.000000
0.177000, 3.141593, 3.141593
0.177000, 3.361504, 0.502655
0.177000, 3.392920, 0.502655
0.177000, 3.392920, 2.858849
0.177000, 4.178318, 2.073451
0.177000, 6.283185, 0.000000
0.177000, 6.283185, 6.283185
0.178000, 0.534071, 3.392920
0.178000, 2.073451, 4.178318
0.178000, 2.858849, 3.392920
0.178000, 2.858849, 5.717699
0.178000, 3.141593, 3.141593
0.178000, 3.392920, 0.534071
0.178000, 3.392920, 2.858849
0.178000, 4.178318, 2.073451
0.178000, 5.717699, 2.858849
0.178000, 6.283185, 6.283185
0.179000, 0.565487, 3.392920
0.179000, 0.565487, 3.424336
0.179000, 2.073451, 4.178318
0.179000, 2.827433, 3.424336
0.179000, 3.141593, 3.141593
0.179000, 3.392920, 0.565487
0.179000, 3.424336, 0.565487
0.179000, 3.424336, 2.827433
0.179000, 4.178318, 2.073451
0.179000, 6.283185, 6.283185
0.180000, 0.000000, 3.141593
0.180000, 0.565487, 3.392920
0.180000, 0.596903, 3.424336
0.180000, 2.073451, 4.178318
0.180000, 2.827433, 3.424336
0.180000, 2.827433, 5.654867
0.180000, 3.141593, 0.000000
0.180000, 3.141593, 3.141593
0.180000, 3.392920, 0.565487
0.180000, 3.424336, 0.596903
0.180000, 3.424336, 2.827433
0.180000, 4.178318, 2.073451
0.180000, 5.654867, 2.827433
0.180000, 6.283185, 6.283185
0.181000, 0.000000, 6.283185
0.181000, 0.596903, 3.424336
0.181000, 2.073451, 4.178318
0.181000, 2.827433, 3.424336
0.181000, 2.827433, 5.654867
0.181000, 3.141593, 3.141593
0.181000, 3.424336, 0.596903
0.181000, 3.424336, 2.827433
0.181000, 4.178318, 2.073451
0.181000, 5.654867, 2.827433
0.181000, 6.283185, 0.000000
0.181000, 6.283185, 6.283185
0.182000, 0.628319, 3.424336
0.182000, 0.628319, 3.455752
0.182000, 2.073451, 4.178318
0.182000, 2.796017, 3.455752
0.182000, 3.141593, 3.141593
0.182000, 3.424336, 0.628319
0.182000, 3.455752, 0.628319
0.182000, 3.455752, 2.796017
0.182000, 4.178318, 2.073451
0.182000, 6.283185, 6.283185
0.183000, 0.628319, 3.424336
0.183000, 0.659734, 3.455752
0.183000, 2.073451, 4.178318
0.183000, 2.796017, 3.455752
0.183000, 2.796017, 5.592035
0.183000, 3.141593, 3.141593
0.183000, 3.424336, 0.628319
0.183000, 3.455752, 0.659734
0.183000, 3.455752, 2.796017
0.183000, 4.178318, 2.073451
0.183000, 5.592035, 2.796017
0.183000, 6.283185, 6.283185
0.184000, 0.659734, 3.455752
0.184000, 2.073451, 4.178318
0.184000, 2.796017, 3.455752
0.184000, 2.796017, 5.592035
0.184000, 3.110177, 6.283185
0.184000, 3.141593, 3.141593
0.184000, 3.455752, 0.659734
0.184000, 3.455752, 2.796017
0.184000, 4.178318, 2.073451
0.184000, 5.592035, 2.796017
0.184000, 6.283185, 3.110177
0.184000, 6.283185, 6.283185
0.185000, 0.691150, 3.455752
0.185000, 0.691150, 3.487168
0.185000, 2.073451, 4.178318
0.185000, 2.764602, 3.487168
0.185000, 3.110177, 6.283185
0.185000, 3.141593, 3.141593
0.185000, 3.455752, 0.691150
0.185000, 3.487168, 0.691150
0.185000, 3.487168, 2.764602
0.185000, 4.178318, 2.073451
0.185000, 6.283185, 3.110177
0.185000, 6.283185, 6.283185
0.186000, 0.000000, 3.141593
0.186000, 0.691150, 3.455752
0.186000, 0.691150, 3.487168
0.186000, 2.073451, 4.178318
0.186000, 2.764602, 3.487168
0.186000, 3.110177, 6.283185
0.186000, 3.141593, 0.000000
0.186000, 3.141593, 3.141593
0.186000, 3.455752, 0.691150
0.186000, 3.487168, 0.691150
0.186000, 3.487168, 2.764602
0.186000, 4.178318, 2.073451
0.186000, 6.283185, 3.110177
0.186000, 6.283185, 6.283185
0.187000, 0.722566, 3.487168
0.187000, 2.073451, 4.178318
0.187000, 2.764602, 3.487168
0.187000, 2.764602, 5.529203
0.187000, 3.110177, 6.283185
0.187000, 3.141593, 3.141593
0.187000, 3.487168, 0.722566
0.187000, 3.487168, 2.764602
0.187000, 4.178318, 2.073451
0.187000, 5.529203, 2.764602
0.187000, 6.283185, 3.110177
0.187000, 6.283185, 6.283185
0.188000, 0.000000, 3.141593
0.188000, 0.722566, 3.487168
0.188000, 2.073451, 4.178318
0.188000, 2.764602, 3.487168
0.188000, 2.764602, 5.529203
0.188000, 3.110177, 6.283185
0.188000, 3.141593, 0.000000
0.188000, 3.141593, 3.141593
0.188000, 3.487168, 0.722566
0.188000, 3.487168, 2.764602
0.188000, 4.178318, 2.073451
0.188000, 5.529203, 2.764602
0.188000, 6.283185, 3.110177
0.188000, 6.283185, 6.283185
0.189000, 0.753982, 3.487168
0.189000, 0.753982, 3.518584
0.189000, 2.073451, 4.178318
0.189000, 2.733186, 3.518584
0.189000, 3.110177, 6.283185
0.189000, 3.141593, 3.141593
0.189000, 3.487168, 0.753982
0.189000, 3.518584, 0.753982
0.189000, 3.518584, 2.733186
0.189000, 4.178318, 2.073451
0.189000, 6.283185, 3.110177
0.189000, 6.283185, 6.283185
0.190000, 0.753982, 3.487168
0.190000, 0.753982, 3.518584
0.190000, 2.073451, 4.178318
0.190000, 2.733186, 3.518584
0.190000, 3.110177, 6.283185
0.190000, 3.141593, 3.141593
0.190000, 3.487168, 0.753982
0.190000, 3.518584, 0.753982
0.190000, 3.518584, 2.733186
0.190000, 4.178318, 2.073451
0.190000, 6.283185, 3.110177
0.190000, 6.283185, 6.283185
0.191000, 0.785398, 3.518584
0.191000, 2.073451, 4.178318
0.191000, 2.733186, 3.518584
0.191000, 2.733186, 5.466371
0.191000, 3.110177, 6.283185
0.191000, 3.141593, 3.141593
0.191000, 3.518584, 0.785398
0.191000, 3.518584, 2.733186
0.191000, 4.178318, 2.073451
0.191000, 5.466371, 2.733186
0.191000, 6.283185, 3.110177
0.191000, 6.283185, 6.283185
0.192000, 0.785398, 3.518584
0.192000, 2.073451, 4.178318
0.192000, 2.733186, 3.518584
0.192000, 2.733186, 5.466371
0.192000, 3.110177, 6.283185
0.192000, 3.141593, 3.141593
0.192000, 3.518584, 0.785398
0.192000, 3.518584, 2.733186
0.192000, 4.178318, 2.073451
0.192000, 5.466371, 2.733186
0.192000, 6.283185, 3.110177
0.192000, 6.283185, 6.283185
0.193000, 0.816814, 3.518584
0.193000, 0.816814, 3.550000
0.193000, 2.073451, 4.178318
0.193000, 2.701770, 3.550000
0.193000, 3.110177, 6.283185
0.193000, 3.141593, 3.141593
0.193000, 3.518584, 0.816814
0.193000, 3.550000, 0.816814
0.193000, 3.550000, 2.701770
0.193000, 4.178318, 2.073451
0.193000, 6.283185, 3.110177
0.193000, 6.283185, 6.283185
0.194000, 0.816814, 3.518584
0.194000, 0.816814, 3.550000
0.194000, 2.073451, 4.178318
0.194000, 2.701770, 3.550000
0.194000, 3.110177, 6.283185
0.194000, 3.141593, 3.141593
0.194000, 3.518584, 0.816814
0.194000, 3.550000, 0.816814
0.194000, 3.550000, 2.701770
0.194000, 4.178318, 2.073451
0.194000, 6.283185, 3.110177
0.194000, 6.283185, 6.283185
0.195000, 0.848230, 3.550000
0.195000, 2.073451, 4.178318
0.195000, 2.701770, 3.550000
0.195000, 2.701770, 5.403539
0.195000, 3.110177, 6.283185
0.195000, 3.141593, 3.141593
0.195000, 3.550000, 0.848230
0.195000, 3.550000, 2.701770
0.195000, 4.178318, 2.073451
0.195000, 5.403539, 2.701770
0.195000, 6.283185, 3.110177
0.195000, 6.283185, 6.283185
0.196000, 0.848230, 3.550000
0.196000, 2.073451, 4.178318
0.196000, 2.701770, 3.550000
0.196000, 2.701770, 5.403539
0.196000, 3.110177, 6.283185
0.196000, 3.141593, 3.141593
0.196000, 3.550000, 0.848230
0.196000, 3.550000, 2.701770
0.196000, 4.178318, 2.073451
0.196000, 5.403539, 2.701770
0.196000, 6.283185, 3.110177
0.196000, 6.283185, 6.283185
0.197000, 0.879646, 3.550000
0.197000, 0.879646, 3.581416
0.197000, 2.073451, 4.178318
0.197000, 2.670354, 3.581416
0.197000, 2.670354, 5.372123
0.197000, 3.110177, 6.283185
0.197000, 3.141593, 3.141593
0.197000, 3.550000, 0.879646
0.197000, 3.581416, 0.879646
0.197000, 3.581416, 2.670354
0.197000, 4.178318, 2.073451
0.197000, 5.372123, 2.670354
0.197000, 6.283185, 3.110177
0.197000, 6.283185, 6.283185
0.198000, 0.879646, 3.550000
0.198000, 0.879646, 3.581416
0.198000, 2.073451, 4.178318
