gamma, phi_12, phi_13
0.273000, 3.141593, 6.283185
0.273000, 3.895575, 1.476549
0.273000, 4.806637, 2.419026
0.273000, 6.283185, 3.141593
0.274000, 1.476549, 3.895575
0.274000, 2.419026, 4.806637
0.274000, 3.141593, 6.283185
0.274000, 3.895575, 1.476549
0.274000, 4.806637, 2.419026
0.274000, 6.283185, 3.141593
0.275000, 1.476549, 3.895575
0.275000, 2.356194, 4.775221
0.275000, 3.141593, 6.283185
0.275000, 3.895575, 1.476549
0.275000, 4.775221, 2.356194
0.275000, 6.283185, 3.141593
0.276000, 1.476549, 3.895575
0.276000, 2.356194, 4.775221
0.276000, 3.141593, 6.283185
0.276000, 3.895575, 1.476549
0.276000, 4.775221, 2.356194
0.276000, 6.283185, 3.141593
0.277000, 1.476549, 3.895575
0.277000, 2.356194, 4.775221
0.277000, 3.141593, 6.283185
0.277000, 3.895575, 1.476549
0.277000, 4.775221, 2.356194
0.277000, 6.283185, 3.141593
0.278000, 1.476549, 3.895575
0.278000, 2.356194, 4.775221
0.278000, 3.141593, 6.283185
0.278000, 3.895575, 1.476549
0.278000, 4.775221, 2.356194
0.278000, 6.283185, 3.141593
0.279000, 1.476549, 3.895575
0.279000, 2.356194, 4.775221
0.279000, 3.141593, 6.283185
0.279000, 3.895575, 1.476549
0.279000, 4.775221, 2.356194
0.279000, 6.283185, 3.141593
0.280000, 2.387610, 4.743805
0.280000, 3.141593, 6.283185
0.280000, 4.743805, 2.387610
0.280000, 6.283185, 3.141593
0.281000, 0.000000, 3.141593
0.281000, 2.387610, 4.743805
0.281000, 3.141593, 0.000000
0.281000, 3.141593, 6.283185
0.281000, 4.743805, 2.387610
0.281000, 6.283185, 3.141593
0.282000, 2.387610, 4.743805
0.282000, 3.141593, 6.283185
0.282000, 4.743805, 2.387610
0.282000, 6.283185, 3.141593
0.283000, 2.387610, 4.743805
0.283000, 3.141593, 6.283185
0.283000, 4.743805, 2.387610
0.283000, 6.283185, 3.141593
0.284000, 2.356194, 4.743805
0.284000, 2.387610, 4.743805
0.284000, 3.141593, 6.283185
0.284000, 4.743805, 2.356194
0.284000, 4.743805, 2.387610
0.284000, 6.283185, 3.141593
0.285000, 0.000000, 3.141593
0.285000, 2.356194, 4.743805
0.285000, 2.387610, 4.743805
0.285000, 3.141593, 0.000000
0.285000, 3.141593, 6.283185
0.285000, 4.743805, 2.356194
0.285000, 4.743805, 2.387610
0.285000, 6.283185, 3.141593
0.286000, 2.356194, 4.743805
0.286000, 2.387610, 4.743805
0.286000, 3.141593, 6.283185
0.286000, 4.743805, 2.356194
0.286000, 4.743805, 2.387610
0.286000, 6.283185, 3.141593
0.287000, 0.000000, 3.141593
0.287000, 1.539380, 3.926991
0.287000, 2.387610, 4.743805
0.287000, 3.141593, 0.000000
0.287000, 3.141593, 6.283185
0.287000, 3.926991, 1.539380
0.287000, 4.743805, 2.387610
0.287000, 6.283185, 3.141593
0.288000, 1.539380, 3.926991
0.288000, 2.324779, 4.712389
0.288000, 3.141593, 6.283185
0.288000, 3.926991, 1.539380
0.288000, 4.712389, 2.324779
0.288000, 6.283185, 3.141593
0.289000, 1.539380, 3.926991
0.289000, 2.324779, 4.712389
0.289000, 3.141593, 6.283185
0.289000, 3.926991, 1.539380
0.289000, 4.712389, 2.324779
0.289000, 6.283185, 3.141593
0.290000, 1.539380, 3.926991
0.290000, 2.324779, 4.712389
0.290000, 3.141593, 6.283185
0.290000, 3.926991, 1.539380
0.290000, 4.712389, 2.324779
0.290000, 6.283185, 3.141593
0.291000, 1.539380, 3.926991
0.291000, 2.324779, 4.712389
0.291000, 3.141593, 6.283185
0.291000, 3.926991, 1.539380
0.291000, 4.712389, 2.324779
0.291000, 6.283185, 3.141593
0.292000, 0.000000, 3.141593
0.292000, 1.539380, 3.926991
0.292000, 2.324779, 4.712389
0.292000, 3.141593, 0.000000
0.292000, 3.141593, 6.283185
0.292000, 3.926991, 1.539380
0.292000, 4.712389, 2.324779
0.292000, 6.283185, 3.141593
0.293000, 0.000000, 3.141593
0.293000, 2.356194, 4.680973
0.293000, 2.356194, 4.712389
0.293000, 3.141593, 0.000000
0.293000, 3.141593, 6.283185
0.293000, 4.680973, 2.356194
0.293000, 4.712389, 2.356194
0.293000, 6.283185, 3.141593
0.294000, 2.356194, 4.680973
0.294000, 3.141593, 6.283185
0.294000, 4.680973, 2.356194
0.294000, 6.283185, 3.141593
0.295000, 0.000000, 3.141593
0.295000, 2.356194, 4.680973
0.295000, 3.141593, 0.000000
0.295000, 3.141593, 6.283185
0.295000, 4.680973, 2.356194
0.295000, 6.283185, 3.141593
0.296000, 0.000000, 3.141593
0.296000, 2.356194, 4.680973
0.296000, 3.141593, 0.000000
0.296000, 3.141593, 6.283185
0.296000, 4.680973, 2.356194
0.296000, 6.283185, 3.141593
0.297000, 0.000000, 3.141593
0.297000, 2.356194, 4.680973
0.297000, 3.141593, 0.000000
0.297000, 3.141593, 6.283185
0.297000, 4.680973, 2.356194
0.297000, 6.283185, 3.141593
0.298000, 2.356194, 4.680973
0.298000, 3.141593, 6.283185
0.298000, 4.680973, 2.356194
0.298000, 6.283185, 3.141593
0.299000, 2.324779, 4.680973
0.299000, 2.356194, 4.680973
0.299000, 3.141593, 6.283185
0.299000, 4.680973, 2.324779
0.299000, 4.680973, 2.356194
0.299000, 6.283185, 3.141593
0.300000, 0.000000, 3.141593
0.300000, 2.324779, 4.680973
0.300000, 2.356194, 4.680973
0.300000, 3.141593, 0.000000
0.300000, 3.141593, 6.283185
0.300000, 4.680973, 2.324779
0.300000, 4.680973, 2.356194
0.300000, 6.283185, 3.141593
0.301000, 1.602212, 3.958407
0.301000, 2.356194, 4.680973
0.301000, 3.141593, 6.283185
0.301000, 3.958407, 1.602212
0.301000, 4.680973, 2.356194
0.301000, 6.283185, 3.141593
0.302000, 1.602212, 3.958407
0.302000, 2.356194, 4.680973
0.302000, 3.141593, 6.283185
0.302000, 3.958407, 1.602212
0.302000, 4.680973, 2.356194
0.302000, 6.283185, 3.141593
0.303000, 1.602212, 3.958407
0.303000, 2.293363, 4.649557
0.303000, 3.141593, 6.283185
0.303000, 3.958407, 1.602212
0.303000, 4.649557, 2.293363
0.303000, 6.283185, 3.141593
0.304000, 1.602212, 3.958407
0.304000, 2.293363, 4.649557
0.304000, 3.141593, 6.283185
0.304000, 3.958407, 1.602212
0.304000, 4.649557, 2.293363
0.304000, 6.283185, 3.141593
0.305000, 1.602212, 3.958407
0.305000, 2.293363, 4.649557
0.305000, 3.141593, 6.283185
0.305000, 3.958407, 1.602212
0.305000, 4.649557, 2.293363
0.305000, 6.283185, 3.141593
0.306000, 0.000000, 3.141593
0.306000, 1.602212, 3.958407
0.306000, 2.293363, 4.649557
0.306000, 3.141593, 0.000000
0.306000, 3.141593, 6.283185
0.306000, 3.958407, 1.602212
0.306000, 4.649557, 2.293363
0.306000, 6.283185, 3.141593
0.307000, 0.000000, 3.141593
0.307000, 1.602212, 3.958407
0.307000, 2.293363, 4.649557
0.307000, 3.141593, 0.000000
0.307000, 3.141593, 6.283185
0.307000, 3.958407, 1.602212
0.307000, 4.649557, 2.293363
0.307000, 6.283185, 3.141593
0.308000, 1.602212, 3.958407
0.308000, 2.293363, 4.649557
0.308000, 3.141593, 6.283185
0.308000, 3.958407, 1.602212
0.308000, 4.649557, 2.293363
0.308000, 6.283185, 3.141593
0.309000, 2.324779, 4.618141
0.309000, 2.324779, 4.649557
0.309000, 3.141593, 6.283185
0.309000, 4.618141, 2.324779
0.309000, 4.649557, 2.324779
0.309000, 6.283185, 3.141593
0.310000, 0.000000, 3.141593
0.310000, 2.324779, 4.618141
0.310000, 3.141593, 0.000000
0.310000, 3.141593, 6.283185
0.310000, 4.618141, 2.324779
0.310000, 6.283185, 3.141593
0.311000, 2.324779, 4.618141
0.311000, 3.141593, 6.283185
0.311000, 4.618141, 2.324779
0.311000, 6.283185, 3.141593
0.312000, 2.324779, 4.618141
0.312000, 3.141593, 6.283185
0.312000, 4.618141, 2.324779
0.312000, 6.283185, 3.141593
0.313000, 2.324779, 4.618141
0.313000, 3.141593, 6.283185
0.313000, 4.618141, 2.324779
0.313000, 6.283185, 3.141593
0.314000, 2.324779, 4.618141
0.314000, 3.141593, 6.283185
0.314000, 4.618141, 2.324779
0.314000, 6.283185, 3.141593
0.315000, 0.000000, 3.141593
0.315000, 2.293363, 4.618141
0.315000, 2.324779, 4.618141
0.315000, 3.141593, 0.000000
0.315000, 3.141593, 6.283185
0.315000, 4.618141, 2.293363
0.315000, 4.618141, 2.324779
0.315000, 6.283185, 3.141593
0.316000, 2.293363, 4.618141
0.316000, 2.324779, 4.618141
0.316000, 3.141593, 6.283185
0.316000, 4.618141, 2.293363
0.316000, 4.618141, 2.324779
0.316000, 6.283185, 3.141593
0.317000, 1.665044, 3.989823
0.317000, 2.324779, 4.618141
0.317000, 3.141593, 6.283185
0.317000, 3.989823, 1.665044
0.317000, 4.618141, 2.324779
0.317000, 6.283185, 3.141593
0.318000, 1.665044, 3.989823
0.318000, 2.324779, 4.618141
0.318000, 3.141593, 6.283185
0.318000, 3.989823, 1.665044
0.318000, 4.618141, 2.324779
0.318000, 6.283185, 3.141593
0.319000, 1.665044, 3.989823
0.319000, 2.324779, 4.618141
0.319000, 3.141593, 6.283185
0.319000, 3.989823, 1.665044
0.319000, 4.618141, 2.324779
0.319000, 6.283185, 3.141593
0.320000, 1.665044, 3.989823
0.320000, 2.261947, 4.586725
0.320000, 3.141593, 6.283185
0.320000, 3.989823, 1.665044
0.320000, 4.586725, 2.261947
0.320000, 6.283185, 3.141593
0.321000, 1.665044, 3.989823
0.321000, 2.261947, 4.586725
0.321000, 3.141593, 6.283185
0.321000, 3.989823, 1.665044
0.321000, 4.586725, 2.261947
0.321000, 6.283185, 3.141593
0.322000, 0.000000, 3.141593
0.322000, 1.665044, 3.989823
0.322000, 2.261947, 4.586725
0.322000, 3.141593, 0.000000
0.322000, 3.141593, 6.283185
0.322000, 3.989823, 1.665044
0.322000, 4.586725, 2.261947
0.322000, 6.283185, 3.141593
0.323000, 1.665044, 3.989823
0.323000, 2.261947, 4.586725
0.323000, 3.141593, 6.283185
0.323000, 3.989823, 1.665044
0.323000, 4.586725, 2.261947
0.323000, 6.283185, 3.141593
0.324000, 1.665044, 3.989823
0.324000, 2.261947, 4.586725
0.324000, 3.141593, 6.283185
0.324000, 3.989823, 1.665044
0.324000, 4.586725, 2.261947
0.324000, 6.283185, 3.141593
0.325000, 0.000000, 3.141593
0.325000, 1.665044, 3.989823
0.325000, 2.261947, 4.586725
0.325000, 3.141593, 0.000000
0.325000, 3.141593, 6.283185
0.325000, 3.989823, 1.665044
0.325000, 4.586725, 2.261947
0.325000, 6.283185, 3.141593
0.326000, 2.293363, 4.555309
