phi_12, phi_13
3.264115, 0.279602
3.264115, 2.987655
3.267256, 0.279602
3.267256, 0.282743
3.267256, 0.285885
3.267256, 2.984513
3.270398, 0.285885
3.270398, 0.289027
3.270398, 0.292168
3.270398, 2.981371
3.273540, 0.292168
3.273540, 0.295310
3.273540, 0.298451
3.273540, 0.301593
3.273540, 2.975088
3.273540, 2.978230
3.276681, 0.301593
3.276681, 0.304734
3.276681, 0.307876
3.276681, 2.971947
3.279823, 0.307876
3.279823, 0.311018
3.279823, 0.314159
3.279823, 2.968805
3.282964, 0.314159
3.282964, 0.317301
3.282964, 0.320442
3.282964, 2.965663
3.286106, 0.320442
3.286106, 0.323584
3.286106, 0.326726
3.286106, 2.962522
3.289248, 0.326726
3.289248, 0.329867
3.289248, 0.333009
3.289248, 2.959380
3.292389, 0.333009
3.292389, 0.336150
3.292389, 0.339292
3.292389, 0.342434
3.292389, 2.953097
3.292389, 2.956239
3.295531, 0.342434
3.295531, 0.345575
3.295531, 0.348717
3.295531, 2.949956
3.298672, 0.348717
3.298672, 0.351858
3.298672, 0.355000
3.298672, 2.946814
3.301814, 0.355000
3.301814, 0.358142
3.301814, 0.361283
3.301814, 2.943672
3.304955, 0.361283
3.304955, 0.364425
3.304955, 0.367566
3.304955, 2.940531
3.308097, 0.367566
3.308097, 0.370708
3.308097, 0.373850
3.308097, 0.376991
3.308097, 2.934248
3.308097, 2.937389
3.311239, 0.376991
3.311239, 0.380133
3.311239, 0.383274
3.311239, 2.931106
3.314380, 0.383274
3.314380, 0.386416
3.314380, 0.389557
3.314380, 2.927964
3.317522, 0.389557
3.317522, 0.392699
3.317522, 0.395841
3.317522, 2.924823
3.320663, 0.395841
3.320663, 0.398982
3.320663, 0.402124
3.320663, 2.921681
3.323805, 0.402124
3.323805, 0.405265
3.323805, 0.408407
3.323805, 2.918540
3.326947, 0.408407
3.326947, 0.411549
3.326947, 0.414690
3.326947, 0.417832
3.326947, 2.912256
3.326947, 2.915398
3.330088, 0.417832
3.330088, 0.420973
3.330088, 0.424115
3.330088, 2.909115
3.333230, 0.424115
3.333230, 0.427257
3.333230, 0.430398
3.333230, 2.905973
3.336371, 0.430398
3.336371, 0.433540
3.336371, 0.436681
3.336371, 2.902832
3.339513, 0.436681
3.339513, 0.439823
3.339513, 0.442965
3.339513, 2.899690
3.342655, 0.442965
3.342655, 0.446106
3.342655, 0.449248
3.342655, 2.896548
3.345796, 0.449248
3.345796, 0.452389
3.345796, 0.455531
3.345796, 2.893407
3.348938, 0.455531
3.348938, 0.458673
3.348938, 0.461814
3.348938, 0.464956
3.348938, 2.887124
3.348938, 2.890265
3.352079, 0.464956
3.352079, 0.468097
3.352079, 0.471239
3.352079, 2.883982
3.355221, 0.471239
3.355221, 0.474380
3.355221, 0.477522
3.355221, 2.880840
3.358363, 0.477522
3.358363, 0.480664
3.358363, 0.483805
3.358363, 2.877699
3.361504, 0.483805
3.361504, 0.486947
3.361504, 0.490088
3.361504, 2.874557
3.364646, 0.490088
3.364646, 0.493230
3.364646, 0.496372
3.364646, 2.871416
3.367787, 0.496372
3.367787, 0.499513
3.367787, 0.502655
3.367787, 2.868274
3.370929, 0.502655
3.370929, 0.505796
3.370929, 0.508938
3.370929, 2.865133
3.374071, 0.508938
3.374071, 0.512080
3.374071, 0.515221
3.374071, 0.518363
3.374071, 2.858849
3.374071, 2.861991
3.377212, 0.518363
3.377212, 0.521504
3.377212, 0.524646
3.377212, 2.855708
3.380354, 0.524646
3.380354, 0.527788
3.380354, 0.530929
3.380354, 2.852566
3.383495, 0.530929
3.383495, 0.534071
3.383495, 0.537212
3.383495, 2.849425
3.386637, 0.537212
3.386637, 0.540354
3.386637, 0.543496
3.386637, 2.846283
3.389778, 0.543496
3.389778, 0.546637
3.389778, 0.549779
3.389778, 2.843141
3.392920, 0.549779
3.392920, 0.552920
3.392920, 0.556062
3.392920, 2.840000
3.396062, 0.556062
3.396062, 0.559203
3.396062, 0.562345
3.396062, 2.836858
3.399203, 0.562345
3.399203, 0.565487
3.399203, 0.568628
3.399203, 2.833717
3.402345, 0.568628
3.402345, 0.571770
3.402345, 0.574911
3.402345, 2.830575
3.405486, 0.574911
3.405486, 0.578053
3.405486, 0.581195
3.405486, 0.584336
3.405486, 2.824292
3.405486, 2.827433
3.408628, 0.584336
3.408628, 0.587478
3.408628, 0.590619
3.408628, 2.821150
3.411770, 0.590619
3.411770, 0.593761
3.411770, 0.596903
3.411770, 2.818009
3.414911, 0.596903
3.414911, 0.600044
3.414911, 0.603186
3.414911, 2.814867
3.418053, 0.603186
3.418053, 0.606327
3.418053, 0.609469
3.418053, 2.811725
3.421194, 0.609469
3.421194, 0.612611
3.421194, 0.615752
3.421194, 2.808584
3.424336, 0.615752
3.424336, 0.618894
3.424336, 0.622035
3.424336, 2.805442
3.427478, 0.622035
3.427478, 0.625177
3.427478, 0.628319
3.427478, 2.802301
3.430619, 0.628319
3.430619, 0.631460
3.430619, 0.634602
3.430619, 2.799159
3.433761, 0.634602
3.433761, 0.637743
3.433761, 0.640885
3.433761, 2.796017
3.436902, 0.640885
3.436902, 0.644026
3.436902, 0.647168
3.436902, 2.792876
3.440044, 0.647168
3.440044, 0.650310
3.440044, 0.653451
3.440044, 2.789734
3.443186, 0.653451
3.443186, 0.656593
3.443186, 0.659734
3.443186, 2.786593
3.446327, 0.659734
3.446327, 0.662876
3.446327, 0.666018
3.446327, 2.783451
3.449469, 0.666018
3.449469, 0.669159
3.449469, 0.672301
3.449469, 2.780309
3.452610, 0.672301
3.452610, 0.675442
3.452610, 0.678584
3.452610, 2.777168
3.455752, 0.678584
3.455752, 0.681726
3.455752, 0.684867
3.455752, 2.774026
3.458894, 0.684867
3.458894, 0.688009
3.458894, 0.691150
3.458894, 2.770885
3.462035, 0.691150
3.462035, 0.694292
3.462035, 0.697434
3.462035, 2.767743
3.465177, 0.697434
3.465177, 0.700575
3.465177, 0.703717
3.465177, 0.706858
3.465177, 2.761460
3.465177, 2.764602
3.468318, 0.706858
3.468318, 0.710000
3.468318, 0.713142
3.468318, 2.758318
3.471460, 0.713142
3.471460, 0.716283
3.471460, 0.719425
3.471460, 2.755177
3.474601, 0.719425
3.474601, 0.722566
3.474601, 0.725708
3.474601, 2.752035
3.477743, 0.725708
3.477743, 0.728849
3.477743, 0.731991
3.477743, 2.748894
3.480885, 0.731991
3.480885, 0.735133
3.480885, 0.738274
3.480885, 2.745752
3.484026, 0.738274
3.484026, 0.741416
3.484026, 0.744557
3.484026, 2.742610
3.487168, 0.744557
3.487168, 0.747699
3.487168, 0.750841
3.487168, 2.739469
3.490309, 0.750841
3.490309, 0.753982
3.490309, 0.757124
3.490309, 2.736327
3.493451, 0.757124
3.493451, 0.760265
3.493451, 0.763407
3.493451, 2.733186
3.496593, 0.763407
3.496593, 0.766549
3.496593, 2.730044
3.499734, 0.766549
3.499734, 0.769690
3.499734, 0.772832
3.499734, 2.730044
3.502876, 0.772832
3.502876, 0.775973
3.502876, 0.779115
3.502876, 2.726902
3.506017, 0.779115
3.506017, 0.782257
3.506017, 0.785398
3.506017, 2.723761
3.509159, 0.785398
3.509159, 0.788540
3.509159, 0.791681
3.509159, 2.720619
3.512301, 0.791681
3.512301, 0.794823
3.512301, 0.797965
3.512301, 2.717478
3.515442, 0.797965
3.515442, 0.801106
3.515442, 0.804248
3.515442, 2.714336
3.518584, 0.804248
3.518584, 0.807389
3.518584, 0.810531
3.518584, 2.711194
3.521725, 0.810531
3.521725, 0.813672
3.521725, 0.816814
3.521725, 2.708053
3.524867, 0.816814
3.524867, 0.819956
3.524867, 0.823097
3.524867, 2.704911
3.528009, 0.823097
3.528009, 0.826239
3.528009, 0.829380
3.528009, 2.701770
3.531150, 0.829380
3.531150, 0.832522
3.531150, 0.835664
3.531150, 2.698628
3.534292, 0.835664
3.534292, 0.838805
3.534292, 0.841947
3.534292, 2.695486
3.537433, 0.841947
3.537433, 0.845088
3.537433, 0.848230
3.537433, 2.692345
3.540575, 0.848230
3.540575, 0.851372
3.540575, 0.854513
3.540575, 2.689203
3.543717, 0.854513
3.543717, 0.857655
3.543717, 0.860796
3.543717, 2.686062
3.546858, 0.860796
3.546858, 0.863938
3.546858, 0.867080
3.546858, 2.682920
3.550000, 0.867080
3.550000, 0.870221
3.550000, 0.873363
3.550000, 2.679779
3.553141, 0.873363
3.553141, 0.876504
3.553141, 0.879646
3.553141, 2.676637
3.556283, 0.879646
3.556283, 0.882788
3.556283, 0.885929
3.556283, 2.673495
3.559424, 0.885929
3.559424, 0.889071
3.559424, 2.670354
3.562566, 0.889071
3.562566, 0.892212
3.562566, 0.895354
3.562566, 2.670354
3.565708, 0.895354
3.565708, 0.898495
3.565708, 0.901637
3.565708, 2.667212
3.568849, 0.901637
3.568849, 0.904779
3.568849, 0.907920
3.568849, 2.664071
3.571991, 0.907920
3.571991, 0.911062
3.571991, 0.914203
3.571991, 2.660929
3.575132, 0.914203
3.575132, 0.917345
3.575132, 0.920487
3.575132, 2.657787
3.578274, 0.920487
3.578274, 0.923628
3.578274, 0.926770
3.578274, 2.654646
3.581416, 0.926770
3.581416, 0.929911
3.581416, 0.933053
3.581416, 2.651504
3.584557, 0.933053
3.584557, 0.936195
3.584557, 0.939336
3.584557, 2.648363
3.587699, 0.939336
3.587699, 0.942478
3.587699, 0.945619
3.587699, 2.645221
3.590840, 0.945619
3.590840, 0.948761
3.590840, 2.642079
3.593982, 0.948761
3.593982, 0.951903
3.593982, 0.955044
3.593982, 2.642079
3.597124, 0.955044
3.597124, 0.958186
3.597124, 0.961327
3.597124, 2.638938
3.600265, 0.961327
3.600265, 0.964469
3.600265, 0.967611
3.600265, 2.635796
3.603407, 0.967611
3.603407, 0.970752
3.603407, 0.973894
3.603407, 2.632655
3.606548, 0.973894
3.606548, 0.977035
3.606548, 0.980177
3.606548, 2.629513
3.609690, 0.980177
3.609690, 0.983319
3.609690, 0.986460
3.609690, 2.626371
3.612832, 0.986460
3.612832, 0.989602
3.612832, 0.992743
3.612832, 2.623230
3.615973, 0.992743
3.615973, 0.995885
3.615973, 2.620088
3.619115, 0.995885
3.619115, 0.999026
3.619115, 1.002168
3.619115, 2.620088
3.622256, 1.002168
3.622256, 1.005310
3.622256, 1.008451
3.622256, 2.616947
3.625398, 1.008451
3.625398, 1.011593
3.625398, 1.014734
3.625398, 2.613805
3.628540, 1.014734
3.628540, 1.017876
3.628540, 1.021018
3.628540, 2.610663
3.631681, 1.021018
3.631681, 1.024159
3.631681, 1.027301
3.631681, 2.607522
3.634823, 1.027301
3.634823, 1.030442
3.634823, 1.033584
3.634823, 2.604380
3.637964, 1.033584
3.637964, 1.036726
3.637964, 2.601239
3.641106, 1.036726
3.641106, 1.039867
3.641106, 1.043009
3.641106, 2.601239
3.644247, 1.043009
3.644247, 1.046150
3.644247, 1.049292
3.644247, 2.598097
3.647389, 1.049292
3.647389, 1.052434
3.647389, 1.055575
3.647389, 2.594956
3.650531, 1.055575
3.650531, 1.058717
3.650531, 1.061858
3.650531, 2.591814
3.653672, 1.061858
3.653672, 1.065000
3.653672, 1.068142
3.653672, 2.588672
3.656814, 1.068142
3.656814, 1.071283
3.656814, 2.585531
3.659955, 1.071283
3.659955, 1.074425
3.659955, 1.077566
3.659955, 2.585531
3.663097, 1.077566
3.663097, 1.080708
3.663097, 1.083849
3.663097, 2.582389
3.666239, 1.083849
3.666239, 1.086991
3.666239, 1.090133
3.666239, 2.579248
3.669380, 1.090133
3.669380, 1.093274
3.669380, 1.096416
3.669380, 2.576106
3.672522, 1.096416
3.672522, 1.099557
3.672522, 2.572964
3.675663, 1.099557
3.675663, 1.102699
3.675663, 1.105841
3.675663, 2.572964
3.678805, 1.105841
3.678805, 1.108982
3.678805, 1.112124
3.678805, 2.569823
3.681947, 1.112124
3.681947, 1.115265
3.681947, 1.118407
3.681947, 2.566681
3.685088, 1.118407
3.685088, 1.121549
3.685088, 1.124690
3.685088, 2.563540
3.688230, 1.124690
3.688230, 1.127832
3.688230, 2.560398
3.691371, 1.127832
3.691371, 1.130973
3.691371, 1.134115
3.691371, 2.560398
3.694513, 1.134115
3.694513, 1.137257
3.694513, 1.140398
3.694513, 2.557256
3.697655, 1.140398
3.697655, 1.143540
3.697655, 1.146681
3.697655, 2.554115
3.700796, 1.146681
3.700796, 1.149823
3.700796, 1.152965
3.700796, 2.550973
3.703938, 1.152965
3.703938, 1.156106
3.703938, 2.547832
3.707079, 1.156106
3.707079, 1.159248
3.707079, 1.162389
3.707079, 2.547832
3.710221, 1.162389
3.710221, 1.165531
3.710221, 1.168672
3.710221, 2.544690
3.713363, 1.168672
3.713363, 1.171814
3.713363, 1.174956
3.713363, 2.541548
3.716504, 1.174956
3.716504, 1.178097
3.716504, 1.181239
3.716504, 2.538407
3.719646, 1.181239
3.719646, 1.184380
3.719646, 2.535265
3.722787, 1.184380
3.722787, 1.187522
3.722787, 1.190664
3.722787, 2.535265
3.725929, 1.190664
3.725929, 1.193805
3.725929, 1.196947
3.725929, 2.532124
3.729070, 1.196947
3.729070, 1.200088
3.729070, 1.203230
3.729070, 2.528982
3.732212, 1.203230
3.732212, 1.206372
3.732212, 2.525840
3.735354, 1.206372
3.735354, 1.209513
3.735354, 1.212655
3.735354, 2.525840
3.738495, 1.212655
3.738495, 1.215796
3.738495, 1.218938
3.738495, 2.522699
3.741637, 1.218938
3.741637, 1.222080
3.741637, 1.225221
3.741637, 2.519557
3.744778, 1.225221
3.744778, 1.228363
3.744778, 2.516416
3.747920, 1.228363
3.747920, 1.231504
3.747920, 1.234646
3.747920, 2.516416
3.751062, 1.234646
3.751062, 1.237788
3.751062, 1.240929
3.751062, 2.513274
3.754203, 1.240929
3.754203, 1.244071
3.754203, 1.247212
3.754203, 2.510133
3.757345, 1.247212
3.757345, 1.250354
3.757345, 2.506991
3.760486, 1.250354
3.760486, 1.253495
3.760486, 1.256637
3.760486, 2.506991
3.763628, 1.256637
3.763628, 1.259779
3.763628, 1.262920
3.763628, 2.503849
3.766770, 1.262920
3.766770, 1.266062
3.766770, 1.269203
3.766770, 2.500708
3.769911, 1.269203
3.769911, 1.272345
3.769911, 2.497566
3.773053, 1.272345
3.773053, 1.275487
3.773053, 1.278628
3.773053, 2.497566
3.776194, 1.278628
3.776194, 1.281770
3.776194, 1.284911
3.776194, 2.494425
3.779336, 1.284911
3.779336, 1.288053
3.779336, 1.291195
3.779336, 2.491283
3.782478, 1.291195
3.782478, 1.294336
3.782478, 2.488141
3.785619, 1.294336
3.785619, 1.297478
3.785619, 1.300619
3.785619, 2.488141
3.788761, 1.300619
3.788761, 1.303761
3.788761, 1.306903
3.788761, 2.485000
3.791902, 1.306903
3.791902, 1.310044
3.791902, 2.481858
3.795044, 1.310044
3.795044, 1.313186
3.795044, 1.316327
3.795044, 2.481858
3.798186, 1.316327
3.798186, 1.319469
3.798186, 1.322611
3.798186, 2.478717
3.801327, 1.322611
3.801327, 1.325752
3.801327, 1.328894
3.801327, 2.475575
3.804469, 1.328894
3.804469, 1.332035
3.804469, 2.472433
3.807610, 1.332035
3.807610, 1.335177
3.807610, 1.338318
3.807610, 2.472433
3.810752, 1.338318
3.810752, 1.341460
3.810752, 1.344602
3.810752, 2.469292
3.813893, 1.344602
3.813893, 1.347743
3.813893, 2.466150
3.817035, 1.347743
3.817035, 1.350885
3.817035, 1.354026
3.817035, 2.466150
3.820177, 1.354026
3.820177, 1.357168
3.820177, 1.360310
3.820177, 2.463009
3.823318, 1.360310
3.823318, 1.363451
3.823318, 1.366593
3.823318, 2.459867
3.826460, 1.366593
3.826460, 1.369734
3.826460, 2.456725
3.829601, 1.369734
3.829601, 1.372876
3.829601, 1.376018
3.829601, 2.456725
3.832743, 1.376018
3.832743, 1.379159
3.832743, 1.382301
3.832743, 2.453584
3.835885, 1.382301
3.835885, 1.385442
3.835885, 2.450442
3.839026, 1.385442
3.839026, 1.388584
3.839026, 1.391726
3.839026, 2.450442
3.842168, 1.391726
3.842168, 1.394867
3.842168, 1.398009
3.842168, 2.447301
3.845309, 1.398009
3.845309, 1.401150
3.845309, 2.444159
3.848451, 1.401150
3.848451, 1.404292
3.848451, 1.407434
3.848451, 2.444159
3.851593, 1.407434
3.851593, 1.410575
3.851593, 1.413717
3.851593, 2.441017
3.854734, 1.413717
3.854734, 1.416858
3.854734, 1.420000
3.854734, 2.437876
3.857876, 1.420000
3.857876, 1.423141
3.857876, 2.434734
3.861017, 1.423141
3.861017, 1.426283
3.861017, 1.429425
3.861017, 2.434734
3.864159, 1.429425
3.864159, 1.432566
3.864159, 1.435708
3.864159, 2.431593
3.867301, 1.435708
3.867301, 1.438849
3.867301, 2.428451
3.870442, 1.438849
3.870442, 1.441991
3.870442, 1.445133
3.870442, 2.428451
3.873584, 1.445133
3.873584, 1.448274
3.873584, 1.451416
3.873584, 2.425310
3.876725, 1.451416
3.876725, 1.454557
3.876725, 2.422168
3.879867, 1.454557
3.879867, 1.457699
3.879867, 1.460841
3.879867, 2.422168
3.883009, 1.460841
3.883009, 1.463982
3.883009, 1.467124
3.883009, 2.419026
3.886150, 1.467124
3.886150, 1.470265
3.886150, 2.415885
3.889292, 1.470265
3.889292, 1.473407
3.889292, 1.476549
3.889292, 2.415885
3.892433, 1.476549
3.892433, 1.479690
3.892433, 1.482832
3.892433, 2.412743
3.895575, 1.482832
3.895575, 1.485973
3.895575, 2.409602
3.898716, 1.485973
3.898716, 1.489115
3.898716, 1.492257
3.898716, 2.409602
3.901858, 1.492257
3.901858, 1.495398
3.901858, 1.498540
3.901858, 2.406460
3.905000, 1.498540
3.905000, 1.501681
3.905000, 1.504823
3.905000, 2.403318
3.908141, 1.504823
3.908141, 1.507964
3.908141, 2.400177
3.911283, 1.507964
3.911283, 1.511106
3.911283, 1.514248
3.911283, 2.400177
3.914424, 1.514248
3.914424, 1.517389
3.914424, 1.520531
3.914424, 2.397035
3.917566, 1.520531
3.917566, 1.523672
3.917566, 2.393894
3.920708, 1.523672
3.920708, 1.526814
3.920708, 1.529956
3.920708, 2.393894
3.923849, 1.529956
3.923849, 1.533097
3.923849, 1.536239
3.923849, 2.390752
3.926991, 1.536239
3.926991, 1.539380
3.926991, 2.387610
3.930132, 1.539380
3.930132, 1.542522
3.930132, 1.545664
3.930132, 2.387610
3.933274, 1.545664
3.933274, 1.548805
3.933274, 1.551947
3.933274, 2.384469
3.936416, 1.551947
3.936416, 1.555088
3.936416, 2.381327
3.939557, 1.555088
3.939557, 1.558230
3.939557, 1.561372
3.939557, 2.381327
3.942699, 1.561372
3.942699, 1.564513
3.942699, 1.567655
3.942699, 2.378186
3.945840, 1.567655
3.945840, 1.570796
3.945840, 2.375044
3.948982, 1.570796
3.948982, 1.573938
3.948982, 1.577080
3.948982, 2.375044
3.952124, 1.577080
3.952124, 1.580221
3.952124, 1.583363
3.952124, 2.371902
3.955265, 1.583363
3.955265, 1.586504
3.955265, 2.368761
3.958407, 1.586504
3.958407, 1.589646
3.958407, 1.592787
3.958407, 2.368761
3.961548, 1.592787
3.961548, 1.595929
3.961548, 1.599071
3.961548, 2.365619
3.964690, 1.599071
3.964690, 1.602212
3.964690, 2.362478
3.967832, 1.602212
3.967832, 1.605354
3.967832, 1.608495
3.967832, 2.362478
3.970973, 1.608495
3.970973, 1.611637
3.970973, 1.614779
3.970973, 2.359336
3.974115, 1.614779
3.974115, 1.617920
3.974115, 1.621062
3.974115, 2.356194
3.977256, 1.621062
3.977256, 1.624203
3.977256, 2.353053
3.980398, 1.624203
3.980398, 1.627345
3.980398, 1.630487
3.980398, 2.353053
3.983539, 1.630487
3.983539, 1.633628
3.983539, 1.636770
3.983539, 2.349911
3.986681, 1.636770
3.986681, 1.639911
3.986681, 2.346770
3.989823, 1.639911
3.989823, 1.643053
3.989823, 1.646195
3.989823, 2.346770
3.992964, 1.646195
3.992964, 1.649336
3.992964, 1.652478
3.992964, 2.343628
3.996106, 1.652478
3.996106, 1.655619
3.996106, 2.340487
3.999247, 1.655619
3.999247, 1.658761
3.999247, 1.661903
3.999247, 2.340487
4.002389, 1.661903
4.002389, 1.665044
4.002389, 1.668186
4.002389, 2.337345
4.005531, 1.668186
4.005531, 1.671327
4.005531, 2.334203
4.008672, 1.671327
4.008672, 1.674469
4.008672, 1.677610
4.008672, 2.334203
4.011814, 1.677610
4.011814, 1.680752
4.011814, 1.683894
4.011814, 2.331062
4.014955, 1.683894
4.014955, 1.687035
4.014955, 1.690177
4.014955, 2.327920
4.018097, 1.690177
4.018097, 1.693318
4.018097, 2.324779
4.021239, 1.693318
4.021239, 1.696460
4.021239, 1.699602
4.021239, 2.324779
4.024380, 1.699602
4.024380, 1.702743
4.024380, 1.705885
4.024380, 2.321637
4.027522, 1.705885
4.027522, 1.709026
4.027522, 2.318495
4.030663, 1.709026
4.030663, 1.712168
4.030663, 1.715310
4.030663, 2.318495
4.033805, 1.715310
4.033805, 1.718451
4.033805, 1.721593
4.033805, 2.315354
4.036947, 1.721593
4.036947, 1.724734
4.036947, 1.727876
4.036947, 2.312212
4.040088, 1.727876
4.040088, 1.731018
4.040088, 2.309071
4.043230, 1.731018
4.043230, 1.734159
4.043230, 1.737301
4.043230, 2.309071
4.046371, 1.737301
4.046371, 1.740442
4.046371, 1.743584
4.046371, 2.305929
4.049513, 1.743584
4.049513, 1.746726
4.049513, 1.749867
4.049513, 2.302787
4.052655, 1.749867
4.052655, 1.753009
4.052655, 2.299646
4.055796, 1.753009
4.055796, 1.756150
4.055796, 1.759292
4.055796, 2.299646
4.058938, 1.759292
4.058938, 1.762433
4.058938, 1.765575
4.058938, 2.296504
4.062079, 1.765575
4.062079, 1.768717
4.062079, 1.771858
4.062079, 2.293363
4.065221, 1.771858
4.065221, 1.775000
4.065221, 1.778141
4.065221, 2.290221
4.068362, 1.778141
4.068362, 1.781283
4.068362, 2.287079
4.071504, 1.781283
4.071504, 1.784425
4.071504, 1.787566
4.071504, 2.287079
4.074646, 1.787566
4.074646, 1.790708
4.074646, 1.793849
4.074646, 2.283938
4.077787, 1.793849
4.077787, 1.796991
4.077787, 1.800133
4.077787, 2.280796
4.080929, 1.800133
4.080929, 1.803274
4.080929, 1.806416
4.080929, 2.277655
4.084070, 1.806416
4.084070, 1.809557
4.084070, 2.274513
4.087212, 1.809557
4.087212, 1.812699
4.087212, 1.815841
4.087212, 2.274513
4.090354, 1.815841
4.090354, 1.818982
4.090354, 1.822124
4.090354, 2.271371
4.093495, 1.822124
4.093495, 1.825265
4.093495, 1.828407
4.093495, 2.268230
4.096637, 1.828407
4.096637, 1.831549
4.096637, 1.834690
4.096637, 2.265088
4.099778, 1.834690
4.099778, 1.837832
4.099778, 1.840973
4.099778, 2.261947
4.102920, 1.840973
4.102920, 1.844115
4.102920, 1.847256
4.102920, 2.258805
4.106062, 1.847256
4.106062, 1.850398
4.106062, 1.853540
4.106062, 2.255664
4.109203, 1.853540
4.109203, 1.856681
4.109203, 1.859823
4.109203, 2.252522
4.112345, 1.859823
4.112345, 1.862964
4.112345, 1.866106
4.112345, 2.249380
4.115486, 1.866106
4.115486, 1.869248
4.115486, 1.872389
4.115486, 2.246239
4.118628, 1.872389
4.118628, 1.875531
4.118628, 1.878672
4.118628, 2.243097
4.121770, 1.878672
4.121770, 1.881814
4.121770, 1.884956
4.121770, 2.239956
4.124911, 1.884956
4.124911, 1.888097
4.124911, 1.891239
4.124911, 2.236814
4.128053, 1.891239
4.128053, 1.894380
4.128053, 1.897522
4.128053, 2.233672
4.131194, 1.897522
4.131194, 1.900664
4.131194, 1.903805
4.131194, 2.230531
4.134336, 1.903805
4.134336, 1.906947
4.134336, 1.910088
4.134336, 2.227389
4.137478, 1.910088
4.137478, 1.913230
4.137478, 1.916372
4.137478, 2.224248
4.140619, 1.916372
4.140619, 1.919513
4.140619, 1.922655
4.140619, 1.925796
4.140619, 2.217964
4.140619, 2.221106
4.143761, 1.925796
4.143761, 1.928938
4.143761, 1.932079
4.143761, 2.214823
4.146902, 1.932079
4.146902, 1.935221
4.146902, 1.938363
4.146902, 2.211681
4.150044, 1.938363
4.150044, 1.941504
4.150044, 1.944646
4.150044, 1.947787
4.150044, 2.205398
4.150044, 2.208540
4.153185, 1.947787
4.153185, 1.950929
4.153185, 1.954071
4.153185, 2.202256
4.156327, 1.954071
4.156327, 1.957212
4.156327, 1.960354
4.156327, 1.963495
4.156327, 2.195973
4.156327, 2.199115
4.159469, 1.963495
4.159469, 1.966637
4.159469, 1.969779
4.159469, 2.192832
4.162610, 1.969779
4.162610, 1.972920
4.162610, 1.976062
4.162610, 1.979203
4.162610, 2.186548
4.162610, 2.189690
4.165752, 1.979203
4.165752, 1.982345
4.165752, 1.985487
4.165752, 1.988628
4.165752, 2.180265
4.165752, 2.183407
4.168893, 1.988628
4.168893, 1.991770
4.168893, 1.994911
4.168893, 1.998053
4.168893, 2.173982
4.168893, 2.177124
4.172035, 1.998053
4.172035, 2.001195
4.172035, 2.004336
4.172035, 2.007478
4.172035, 2.167699
4.172035, 2.170841
4.175177, 2.007478
4.175177, 2.010619
4.175177, 2.013761
4.175177, 2.016902
4.175177, 2.020044
4.175177, 2.158274
4.175177, 2.161416
4.175177, 2.164557
4.178318, 2.020044
4.178318, 2.023186
4.178318, 2.026327
4.178318, 2.029469
4.178318, 2.032610
4.178318, 2.148849
4.178318, 2.151991
4.178318, 2.155133
4.181460, 2.032610
4.181460, 2.035752
4.181460, 2.038894
4.181460, 2.042035
4.181460, 2.045177
4.181460, 2.048318
4.181460, 2.136283
4.181460, 2.139425
4.181460, 2.142566
4.181460, 2.145708
4.184601, 2.048318
4.184601, 2.051460
4.184601, 2.054602
4.184601, 2.057743
4.184601, 2.060885
4.184601, 2.064026
4.184601, 2.067168
4.184601, 2.070310
4.184601, 2.117433
4.184601, 2.120575
4.184601, 2.123717
4.184601, 2.126858
4.184601, 2.130000
4.184601, 2.133141
4.187743, 2.070310
4.187743, 2.073451
4.187743, 2.076593
4.187743, 2.079734
4.187743, 2.082876
4.187743, 2.086018
4.187743, 2.089159
4.187743, 2.092301
4.187743, 2.095442
4.187743, 2.098584
4.187743, 2.101725
4.187743, 2.104867
4.187743, 2.108009
4.187743, 2.111150
4.187743, 2.114292
4.932300, 2.444159
4.932300, 2.447301
4.932300, 2.450442
4.932300, 2.453584
4.932300, 2.456725
4.932300, 2.459867
4.932300, 2.463009
4.932300, 2.466150
4.932300, 2.469292
4.932300, 2.472433
4.932300, 2.475575
4.932300, 2.478717
4.932300, 2.481858
4.932300, 2.485000
4.932300, 2.488141
4.932300, 2.491283
4.935442, 2.431593
4.935442, 2.434734
4.935442, 2.437876
4.935442, 2.441017
4.935442, 2.491283
4.935442, 2.494425
4.935442, 2.497566
4.935442, 2.500708
4.935442, 2.503849
4.935442, 2.506991
4.938584, 2.425310
4.938584, 2.428451
4.938584, 2.506991
4.938584, 2.510133
4.938584, 2.513274
4.938584, 2.516416
4.941725, 2.415885
4.941725, 2.419026
4.941725, 2.422168
4.941725, 2.516416
4.941725, 2.519557
4.941725, 2.522699
4.941725, 2.525840
4.941725, 2.528982
4.944867, 2.409602
4.944867, 2.412743
4.944867, 2.528982
4.944867, 2.532124
4.944867, 2.535265
4.944867, 2.538407
4.948008, 2.406460
4.948008, 2.538407
4.948008, 2.541548
4.948008, 2.544690
4.951150, 2.400177
4.951150, 2.403318
4.951150, 2.544690
4.951150, 2.547832
4.951150, 2.550973
4.951150, 2.554115
4.954292, 2.397035
4.954292, 2.554115
4.954292, 2.557256
4.954292, 2.560398
4.957433, 2.393894
4.957433, 2.560398
4.957433, 2.563540
4.957433, 2.566681
4.960575, 2.390752
4.960575, 2.566681
4.960575, 2.569823
4.960575, 2.572964
4.963716, 2.387610
4.963716, 2.572964
4.963716, 2.576106
